geneid,external_gene_name,entrezgene_id,pvalue.pef,pvalue.ref,pvalue.pef.ref,padj.pef,padj.ref,padj.pef.ref,l2fc.pef,l2fc.ref,l2fc.pef.ref,control_median,hfpef_median,hfref_median,z.pos.pef,z.pos.ref,description
ENSG00000166971,AKTIP,64400,1.05253E-24,4.73411E-20,0.605815624,3.35319E-23,1.80726E-18,0.667240969,-0.502116379,-0.478422041,-0.023694338,2248.5,1488,1524,-10.26132492,-9.169910685,AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]
ENSG00000130770,ATP5IF1,93974,1.1486E-24,1.69795E-09,4.07814E-05,3.6505E-23,1.51984E-08,0.000129303,0.799005014,0.500336831,0.298668183,2533,4418,3353.5,10.25288782,6.02434553,ATP synthase inhibitory factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:871]
ENSG00000136436,CALCOCO2,10241,1.15362E-24,1.31395E-51,3.8135E-10,3.65772E-23,7.27325E-49,3.50362E-09,-0.554781403,-0.871963107,0.317181703,8968.5,6155,4720.5,-10.25246601,-15.11377348,calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:HGNC:29912]
ENSG00000167113,COQ4,51117,1.18465E-24,0.300961068,1.27944E-22,3.74016E-23,0.401392208,1.39323E-20,0.605242244,0.065325257,0.539916988,606,971,622.5,10.24990084,1.034374614,coenzyme Q4 [Source:HGNC Symbol;Acc:HGNC:19693]
ENSG00000048991,R3HDM1,23518,1.18525E-24,2.07749E-14,0.027631051,3.74016E-23,3.99917E-13,0.04599405,-0.388886918,-0.309513015,-0.079373903,557.5,415,431.5,-10.24985173,-7.645739002,R3H domain containing 1 [Source:HGNC Symbol;Acc:HGNC:9757]
ENSG00000188404,SELL,6402,1.34229E-24,1.78783E-09,2.09305E-05,4.22567E-23,1.59191E-08,7.06637E-05,2.533919878,1.588835795,0.945084083,11,51,33,10.23781828,6.015996903,selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
ENSG00000247746,USP51,158880,1.39373E-24,5.74662E-30,0.044059591,4.37724E-23,6.10751E-28,0.069705674,0.855181542,1.004512696,-0.149331154,59,105,114.5,10.23417844,11.37228055,ubiquitin specific peptidase 51 [Source:HGNC Symbol;Acc:HGNC:23086]
ENSG00000167608,TMC4,147798,1.56271E-24,0.000198451,1.30947E-11,4.89638E-23,0.000671015,1.61376E-10,1.430516157,0.559166423,0.871349734,42,127,58,10.22309431,3.720980462,transmembrane channel like 4 [Source:HGNC Symbol;Acc:HGNC:22998]
ENSG00000136710,CCDC115,84317,1.59992E-24,5.47384E-06,8.01903E-09,5.00115E-23,2.60832E-05,5.58055E-08,0.517939619,0.246575386,0.271364234,326,482,365,10.2208141,4.545756023,coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]
ENSG00000136826,KLF4,9314,1.64728E-24,0.627311002,1.66865E-30,5.13713E-23,0.710956036,8.1918E-28,-1.513359258,0.07646111,-1.589820367,1014.5,345,901.5,-10.21798563,0.485515104,Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]
ENSG00000117758,STX12,23673,1.70693E-24,4.44403E-05,3.89718E-10,5.31067E-23,0.00017493,3.57308E-09,-0.511049207,-0.217350452,-0.293698755,1107.5,794,940,-10.21453641,-4.083092879,syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]
ENSG00000110079,MS4A4A,51338,2.11094E-24,3.60028E-13,0.009195555,6.55231E-23,5.74186E-12,0.017208472,-1.968263577,-1.492758401,-0.475505176,225,52,59,-10.19391225,-7.269797095,membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371]
ENSG00000120915,EPHX2,2053,2.28241E-24,1.37161E-11,0.001389943,7.06804E-23,1.70776E-10,0.003167306,1.097206001,0.776151009,0.321054992,566.5,1260,883,10.1863198,6.760875196,epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]
ENSG00000170836,PPM1D,8493,2.44367E-24,0.038157559,2.18556E-17,7.54981E-23,0.070671011,8.53975E-16,-0.583487706,-0.125503725,-0.457983981,276,194,259,-10.17967855,-2.073158206,"protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]"
ENSG00000109066,TMEM104,54868,2.46378E-24,1.36304E-10,0.000414136,7.59429E-23,1.44287E-09,0.001063398,-0.585310729,-0.392883033,-0.192427695,349.5,225,257.5,-10.17888091,-6.419966802,transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]
ENSG00000145725,PPIP5K2,23262,2.54407E-24,4.75383E-16,0.103629444,7.82361E-23,1.14411E-14,0.148385123,-0.900402588,-0.765456996,-0.134945592,1773.5,922,1026,-10.17575966,-8.117628103,diphosphoinositol pentakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:29035]
ENSG00000096063,SRPK1,6732,2.76784E-24,1.22E-12,0.005880072,8.4921E-23,1.80486E-11,0.011513156,-0.418449229,-0.311581099,-0.106868131,878.5,667,685.5,-10.16754956,-7.103087738,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]
ENSG00000197905,TEAD4,7004,2.8143E-24,0.048457923,7.52151E-18,8.61474E-23,0.086562257,3.1226E-16,-1.297975386,-0.266231581,-1.031743805,190.5,84,165,-10.16592777,-1.973330477,TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]
ENSG00000134531,EMP1,2012,3.19599E-24,0.145801175,3.49523E-20,9.76061E-23,0.220385551,2.35706E-18,-1.326503184,-0.202369384,-1.124133801,3035,1301,2619.5,-10.15352735,-1.454523673,epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]
ENSG00000173011,TADA2B,93624,3.21201E-24,2.55829E-22,0.819232216,9.78705E-23,1.25877E-20,0.855890217,-0.399053865,-0.4075033,0.008449435,1664.5,1270,1267,-10.15303943,-9.716745083,transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781]
ENSG00000115241,PPM1G,5496,3.33468E-24,3.04045E-07,5.69571E-07,1.01182E-22,1.85542E-06,2.69072E-06,-0.389846639,-0.209423001,-0.180423638,1320,1006,1148.5,-10.14938219,-5.120922097,"protein phosphatase, Mg2+/Mn2+ dependent 1G [Source:HGNC Symbol;Acc:HGNC:9278]"
ENSG00000088888,MAVS,57506,3.33592E-24,1.55522E-08,1.04124E-05,1.01182E-22,1.20825E-07,3.75587E-05,-0.565900425,-0.335951012,-0.229949413,6119.5,4050,4744.5,-10.14934579,-5.655357979,mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]
ENSG00000163938,GNL3,26354,3.41137E-24,1.65767E-12,0.005365715,1.03235E-22,2.39892E-11,0.010595597,-0.415506111,-0.308142692,-0.107363419,1005,780,811.5,-10.14716284,-7.060615632,G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]
ENSG00000144724,PTPRG,5793,3.91471E-24,5.13103E-14,0.024137372,1.18198E-22,9.35059E-13,0.040849043,-0.706255223,-0.559096461,-0.147158762,2944,1750,1835,-10.13371883,-7.528541182,protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]
ENSG00000128272,ATF4,468,3.94639E-24,5.28886E-19,0.492908863,1.18884E-22,1.83933E-17,0.562713263,-0.724801214,-0.678900327,-0.045900886,4819.5,2982,3046,-10.13293117,-8.906038349,activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]
ENSG00000186827,TNFRSF4,7293,4.01956E-24,2.03326E-21,0.954749187,1.20814E-22,9.18769E-20,0.966020027,1.855095625,1.845798689,0.009296937,21,75,69.5,10.13113501,9.503308394,TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918]
ENSG00000187513,GJA4,2701,4.08742E-24,8.38538E-09,2.01933E-05,1.22576E-22,6.73925E-08,6.84008E-05,-0.919608603,-0.556854223,-0.36275438,1006.5,569,687.5,-10.1294982,-5.760522706,gap junction protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:4278]
ENSG00000164654,MIOS,54468,4.15928E-24,9.0292E-11,0.000622838,1.2445E-22,9.90528E-10,0.001539997,-0.447665794,-0.30523657,-0.142429224,858.5,650,703,-10.12779384,-6.482371429,meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905]
ENSG00000172663,TMEM134,80194,4.28511E-24,0.003155825,7.70482E-14,1.27928E-22,0.007972073,1.51439E-12,0.560997891,0.175093826,0.385904065,403.5,569,456,10.12487831,2.952137414,transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]
ENSG00000171467,ZNF318,24149,4.96476E-24,6.67254E-07,2.89854E-07,1.47885E-22,3.8176E-06,1.46026E-06,-0.507541114,-0.265515678,-0.242025436,815,595,667,-10.11046602,-4.970660015,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]
ENSG00000163399,ATP1A1,476,5.02933E-24,6.11975E-15,0.054731907,1.49473E-22,1.27631E-13,0.084440063,-0.824020565,-0.677598622,-0.146421942,12307,7833,8356,-10.10919997,-7.801454924,ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]
ENSG00000134001,EIF2S1,1965,5.57366E-24,3.1384E-06,4.36191E-08,1.65281E-22,1.57038E-05,2.6138E-07,-0.320730859,-0.15765569,-0.163075168,2296,1833,1994.5,-10.09912617,-4.661547601,eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]
ENSG00000132376,INPP5K,51763,5.64867E-24,8.87987E-10,0.000146976,1.67133E-22,8.24382E-09,0.000416861,-0.442245298,-0.285870288,-0.15637501,1005.5,742,792.5,-10.09781504,-6.128343597,inositol polyphosphate-5-phosphatase K [Source:HGNC Symbol;Acc:HGNC:33882]
ENSG00000163444,TMEM183A,92703,5.93721E-24,3.45979E-12,0.004654035,1.7528E-22,4.74827E-11,0.009317188,-0.407668455,-0.299551286,-0.108117169,623.5,488,504,-10.09292729,-6.957656749,transmembrane protein 183A [Source:HGNC Symbol;Acc:HGNC:20173]
ENSG00000117592,PRDX6,9588,6.45613E-24,1.42391E-45,8.14063E-08,1.90177E-22,5.7323E-43,4.61383E-07,-0.634042124,-0.949651659,0.315609535,9678.5,5939,4731,-10.08470114,-14.16906158,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
ENSG00000025800,KPNA6,23633,6.71604E-24,0.004305599,5.33151E-14,1.97395E-22,0.010506958,1.08968E-12,-0.416694226,-0.125649615,-0.291044611,3420.5,2543,3062.5,-10.08082416,-2.854858652,karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]
ENSG00000172292,CERS6,253782,7.0105E-24,6.83894E-14,0.025177201,2.05595E-22,1.22777E-12,0.042376678,-0.583936682,-0.462563746,-0.121372936,6677.5,4640,4760.5,-10.07660733,-7.490926029,ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]
ENSG00000176407,KCMF1,56888,7.25783E-24,3.39754E-09,5.63799E-05,2.12379E-22,2.89707E-08,0.000174026,-0.401604221,-0.251062094,-0.150542127,2337.5,1730,1887,-10.07319898,-5.911137029,potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]
ENSG00000187231,SESTD1,91404,7.55012E-24,0.000491907,1.18091E-11,2.20447E-22,0.001505756,1.46895E-10,-0.515629634,-0.189776326,-0.325853308,965,685,790.5,-10.06931611,-3.485125239,SEC14 and spectrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18379]
ENSG00000280143,AP000892.4,,7.71431E-24,3.17198E-06,5.02053E-08,2.24747E-22,1.5836E-05,2.9604E-07,-1.797758563,-0.882882297,-0.914876266,250,57,131,-10.06719982,-4.65935775,novel transcript
ENSG00000110344,UBE4A,9354,8.09426E-24,2.79447E-07,9.56146E-07,2.353E-22,1.71873E-06,4.31175E-06,-0.429009839,-0.23326448,-0.195745359,2517.5,1894,2066,-10.0624688,-5.136806167,ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]
ENSG00000157077,ZFYVE9,9372,8.14845E-24,1.59352E-08,1.65844E-05,2.36358E-22,1.23584E-07,5.70788E-05,-0.518012898,-0.309787665,-0.208225234,1025,737,819.5,-10.06181206,-5.651178249,zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
ENSG00000146122,DAAM2,23500,8.47488E-24,3.83051E-18,0.392660997,2.45291E-22,1.17525E-16,0.464970259,-0.832155276,-0.765829645,-0.066325631,1435.5,843,834.5,-10.05794512,-8.683714084,dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143]
ENSG00000168309,FAM107A,11170,8.65245E-24,7.65417E-25,0.32914928,2.49887E-22,5.35187E-23,0.401022394,-1.148790054,-1.25309763,0.104307576,5161,2260,1988,-10.055903,-10.29203461,family with sequence similarity 107 member A [Source:HGNC Symbol;Acc:HGNC:30827]
ENSG00000103222,ABCC1,4363,9.62498E-24,1.16151E-07,2.62796E-06,2.77371E-22,7.6541E-07,1.0739E-05,-0.722666531,-0.405956128,-0.316710403,1340.5,806,996,-10.04540668,-5.299451537,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]
ENSG00000172889,EGFL7,51162,1.00175E-23,6.83295E-05,5.41103E-10,2.88057E-22,0.00025752,4.82453E-09,0.768367365,0.324931562,0.443435803,1141.5,1929,1294,10.04146518,3.982028887,EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]
ENSG00000166432,ZMAT1,84460,1.01437E-23,5.84904E-11,0.001012866,2.91057E-22,6.56842E-10,0.002387919,1.02701495,0.713959146,0.313055804,380,820,563.5,10.04022996,6.547545595,zinc finger matrin-type 1 [Source:HGNC Symbol;Acc:HGNC:29377]
ENSG00000165511,C10orf25,220979,1.0573E-23,5.47507E-22,0.853591088,3.02722E-22,2.60704E-20,0.884759118,0.942373726,0.957324097,-0.014950372,31.5,57,55.5,10.03614047,9.638939455,chromosome 10 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:23509]
ENSG00000121671,CRY2,1408,1.07328E-23,1.3766E-12,0.00784254,3.06634E-22,2.02527E-11,0.014933086,0.739194257,0.556279345,0.182914912,2478,4357,3643.5,10.03466068,7.086385185,cryptochrome circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:2385]
ENSG00000167371,PRRT2,112476,1.09742E-23,1.49642E-10,0.000346731,3.12859E-22,1.57403E-09,0.000905332,2.100934434,1.431017262,0.669917173,10.5,59,28.5,10.03246489,6.405739751,proline rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30500]
ENSG00000169291,SHE,126669,1.13844E-23,4.247E-16,0.146941474,3.23859E-22,1.02398E-14,0.201311487,-0.707975995,-0.611852869,-0.096123126,1204.5,738,730.5,-10.02884159,-8.13130295,Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]
ENSG00000157540,DYRK1A,1859,1.21904E-23,0.000263744,5.50092E-11,3.46047E-22,0.000864506,5.96083E-10,-0.432217429,-0.167573078,-0.264644352,3608,2799,3149.5,-10.02208443,-3.648530762,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENSG00000033800,PIAS1,8554,1.23734E-23,1.76364E-07,1.96962E-06,3.50492E-22,1.12753E-06,8.27791E-06,-0.514190406,-0.285389356,-0.228801051,1696,1159,1339,-10.02061225,-5.222666925,protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]
ENSG00000065882,TBC1D1,23216,1.28262E-23,5.3455E-14,0.032684507,3.62544E-22,9.72807E-13,0.053310458,-0.47495902,-0.380133126,-0.094825894,4129,3100,3171,-10.01705978,-7.523191692,TBC1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:11578]
ENSG00000127527,EPS15L1,58513,1.28812E-23,2.43191E-23,0.52376526,3.63327E-22,1.42326E-21,0.591937174,-0.595001325,-0.630536848,0.035535523,1902.5,1297,1198.5,-10.0166365,-9.953612721,epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634]
ENSG00000094914,AAAS,8086,1.31144E-23,0.001722195,8.92855E-13,3.69121E-22,0.004630513,1.41885E-11,0.486751347,0.16288098,0.323870366,630.5,875,663,10.01486237,3.134376834,aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]
ENSG00000097007,ABL1,25,1.50202E-23,0.051167793,2.55963E-17,4.21867E-22,0.090647304,9.91389E-16,-0.436697061,-0.09057084,-0.346126222,1666,1251,1502,-10.00143683,-1.950069861,"ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
ENSG00000067113,PLPP1,8611,1.5693E-23,1.13474E-06,2.72825E-07,4.39836E-22,6.19096E-06,1.38233E-06,-0.611798328,-0.317190891,-0.294607437,2167,1454,1720.5,-9.997096727,-4.866705745,phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]
ENSG00000156256,USP16,10600,1.69706E-23,0.014828386,2.90415E-15,4.74642E-22,0.031209618,7.98793E-14,-0.354239552,-0.091927114,-0.262312438,1958,1514,1731,-9.98934098,-2.436543493,ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
ENSG00000129657,SEC14L1,6397,1.71835E-23,1.66669E-14,0.053046715,4.79587E-22,3.28516E-13,0.082088016,-0.783948834,-0.641825921,-0.142122913,3324,1911,2051.5,-9.98810491,-7.674034533,SEC14 like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698]
ENSG00000155313,USP25,29761,1.94392E-23,4.10667E-05,2.10266E-09,5.41405E-22,0.000163247,1.66273E-08,-0.513611808,-0.224847866,-0.288763941,2211,1593,1853,-9.975868915,-4.101394798,ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]
ENSG00000124713,GNMT,27232,2.01216E-23,7.86877E-39,1.08573E-05,5.59237E-22,1.74228E-36,3.89615E-05,-2.780776675,-4.000285893,1.219509219,80.5,15,7,-9.972443734,-13.0337089,glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]
ENSG00000124713,GNMT,107080644,2.01216E-23,7.86877E-39,1.08573E-05,5.59237E-22,1.74228E-36,3.89615E-05,-2.780776675,-4.000285893,1.219509219,80.5,15,7,-9.972443734,-13.0337089,glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]
ENSG00000143994,ABHD1,84696,2.10897E-23,1.99917E-08,1.29714E-05,5.84919E-22,1.5255E-07,4.56732E-05,1.367873804,0.824294843,0.543578962,31,88,50,9.96777673,5.612073154,abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]
ENSG00000198382,UVRAG,7405,2.14438E-23,1.15285E-09,0.000225997,5.93502E-22,1.05625E-08,0.000614106,-0.405502672,-0.263748852,-0.14175382,616.5,469,508,-9.966122289,-6.086666941,UV radiation resistance associated [Source:HGNC Symbol;Acc:HGNC:12640]
ENSG00000105835,NAMPT,10135,2.20654E-23,3.36073E-17,0.296440362,6.09435E-22,9.37969E-16,0.367164853,-0.874575095,-0.788843555,-0.08573154,6463,3623,3880.5,-9.963282877,-8.433292495,nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]
ENSG00000124126,PREX1,57580,2.38841E-23,1.05153E-18,0.563009021,6.58298E-22,3.51879E-17,0.628799903,-1.176184975,-1.112053351,-0.064131624,898,400,448,-9.955408247,-8.829490864,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]"
ENSG00000261371,PECAM1,5175,2.41783E-23,2.56657E-10,0.000581781,6.65028E-22,2.59489E-09,0.001447297,-0.832823457,-0.563647225,-0.269176232,6798.5,3920,4457.5,-9.954190399,-6.322925772,platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]
ENSG00000215251,FASTKD5,60493,2.63711E-23,2.1338E-09,0.000144296,7.23844E-22,1.87608E-08,0.000410486,-0.471828771,-0.302551895,-0.169276876,1328,937,1013.5,-9.945550765,-5.987279461,FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]
ENSG00000173166,RAPH1,65059,2.73706E-23,3.58868E-11,0.002066388,7.49729E-22,4.16744E-10,0.004519586,-0.750809479,-0.532575932,-0.218233546,1177,683,748,-9.941846355,-6.620136403,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]
ENSG00000155324,GRAMD2B,65983,2.87361E-23,6.7043E-05,1.26393E-09,7.85513E-22,0.000253246,1.04619E-08,-0.626946057,-0.267517717,-0.35942834,820.5,520,634.5,-9.936996426,-3.986542845,GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911]
ENSG00000163513,TGFBR2,7048,3.06299E-23,1.06751E-41,1.60086E-06,8.35561E-22,3.37665E-39,6.8649E-06,-0.606170682,-0.880265852,0.27409517,9171,5966,5028,-9.930634855,-13.52809705,transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]
ENSG00000181513,ACBD4,79777,3.19342E-23,0.000141632,2.78717E-10,8.69355E-22,0.000496162,2.61678E-09,0.847618868,0.34809775,0.499521118,132,253,182.5,9.926476285,3.805300823,acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23337]
ENSG00000167491,GATAD2A,54815,3.20444E-23,0.038169659,1.77771E-16,8.70572E-22,0.070683569,6.07119E-15,-0.464858204,-0.103122214,-0.361735991,849,613,810,-9.926132558,-2.073028159,GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]
ENSG00000026297,RNASET2,8635,3.35203E-23,0.000836811,7.2659E-12,9.08811E-22,0.002428361,9.4914E-11,1.460616883,0.526984525,0.933632359,53.5,151,77.5,9.92163978,3.340322594,ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]
ENSG00000135316,SYNCRIP,10492,3.36625E-23,0.125151005,8.15786E-19,9.10806E-22,0.19382503,4.1052E-17,-0.380845958,-0.062655867,-0.318190091,3057.5,2366,2790.5,-9.921217489,-1.53350691,synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]
ENSG00000164168,TMEM184C,55751,3.51785E-23,1.09241E-14,0.0747822,9.4989E-22,2.20223E-13,0.111289518,-0.457179361,-0.37986501,-0.077314351,1036.5,786,807.5,-9.916820254,-7.728009347,transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]
ENSG00000160685,ZBTB7B,51043,3.5557E-23,1.33479E-16,0.242041447,9.58163E-22,3.45666E-15,0.309512044,-0.602506894,-0.535747946,-0.066758948,1250.5,828,843,-9.915751659,-8.270428189,zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668]
ENSG00000133247,KMT5C,84787,3.58396E-23,1.97137E-05,6.86358E-09,9.63824E-22,8.36729E-05,4.82448E-08,1.013260908,0.467841691,0.545419218,68,147,86,9.91496108,4.26810937,lysine methyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:28405]
ENSG00000133789,SWAP70,23075,3.77805E-23,0.33954747,1.99672E-21,1.01397E-21,0.441119513,1.7225E-19,-0.632057649,-0.064785553,-0.567272096,1381.5,911,1312,-9.909693121,-0.955059774,switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]
ENSG00000078401,EDN1,1906,3.91056E-23,3.8687E-25,0.215102308,1.04741E-21,2.79324E-23,0.2795299,-1.72635257,-1.931752592,0.205400022,191.5,72,60.5,-9.906248277,-10.35751821,endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]
ENSG00000126777,KTN1,3895,4.23456E-23,0.000192875,2.32893E-10,1.13191E-21,0.000653994,2.21632E-09,-0.481855731,-0.193362246,-0.288493485,14055,10322,12398.5,-9.898289412,-3.728170105,kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]
ENSG00000114650,SCAP,22937,4.2813E-23,5.23435E-12,0.006752973,1.14211E-21,6.98103E-11,0.013041612,-0.419269783,-0.311468916,-0.107800866,1446,1079,1184,-9.897191208,-6.899071673,SREBF chaperone [Source:HGNC Symbol;Acc:HGNC:30634]
ENSG00000107736,CDH23,64072,4.33074E-23,2.21086E-09,0.000150059,1.15298E-21,1.94254E-08,0.00042488,1.32109364,0.851660279,0.469433362,121.5,350,201,9.896042491,5.98150483,cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]
ENSG00000160111,CPAMD8,27151,4.53634E-23,2.66614E-41,1.82517E-06,1.20531E-21,7.69993E-39,7.73688E-06,-1.385589673,-2.013857838,0.628268165,1254,488,294.5,-9.891401075,-13.46063525,C3 and PZP like alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228]
ENSG00000105516,DBP,1628,4.87972E-23,2.29313E-10,0.000719452,1.29395E-21,2.33442E-09,0.001754069,1.57748534,1.07904605,0.49843929,70,216,133,9.884094803,6.340303738,D-box binding PAR bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:2697]
ENSG00000175287,PHYHD1,254295,5.01507E-23,2.20625E-18,0.561188046,1.32563E-21,7.0288E-17,0.627082445,-1.083288866,-1.023068973,-0.060219892,336,169,172,-9.881353964,-8.746216574,phytanoyl-CoA dioxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23396]
ENSG00000136720,HS6ST1,9394,5.01915E-23,4.79353E-19,0.690561052,1.32563E-21,1.67584E-17,0.74404733,-0.767882457,-0.738838588,-0.029043869,1169.5,713,684,-9.881272451,-8.916939166,heparan sulfate 6-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5201]
ENSG00000263155,MYZAP,100820829,5.1748E-23,0.027292226,8.16267E-16,1.363E-21,0.052985127,2.44788E-14,0.632056489,0.150545759,0.48151073,4919,7523,5210,9.878212017,2.207312624,myocardial zonula adherens protein [Source:HGNC Symbol;Acc:HGNC:43444]
